date,open,high,low,close,volume,close_change,volume_change
"2010-06-22,二",10268.73,10407.38,10242.14,10345.55,4812898300,0.348606785,-5.936457435
"2010-06-23,三",10282.46,10374.33,10157.66,10256.27,4591551100,-0.862979735,-4.599041704
"2010-06-24,四",10244.01,10343.57,10173.39,10250.9,3722310200,-0.052358216,-18.93131278
"2010-06-25,五",10195.9,10219.72,10037.94,10104.83,3965956000,-1.424948053,6.54555335
"2010-06-28,一",10101.27,10165.57,9980.67,10012.06,3239873800,-0.918075811,-18.30787331
"2010-06-29,二",10022.8,10061.03,9508.59,9508.91,4905310300,-5.02543932,51.40436334
"2010-06-30,三",9428.16,9449.81,9335.57,9386.94,3788742200,-1.282691707,-22.76243564
"2010-07-01,四",9376.08,9439.74,9203.91,9203.91,3565084200,-1.949836688,-5.903225614
"2010-07-02,五",9192.1,9272.64,8945.2,9227.89,4501926000,0.260541444,26.27825172
"2010-07-05,一",9122.43,9237.07,8982.8,9171.03,3407890100,-0.616175529,-24.30150784
"2010-07-06,二",9128.18,9403.07,9122.02,9363.02,4263303200,2.093439886,25.10095909
"2010-07-07,三",9392.99,9485.43,9359.35,9485.43,4210934100,1.307377321,-1.22836912
"2010-07-08,四",9528.26,9585.37,9436.4,9465.8,4109378400,-0.206948973,-2.411714303
"2010-07-09,五",9480.29,9868.8,9399.51,9816.86,5833999200,3.708719812,41.96792391
"2010-07-12,一",9829.58,9999.99,9795.47,9959.22,5868088800,1.450158197,0.584326443
"2010-07-13,二",9850.35,9857.49,9733.7,9801.76,5083206400,-1.581047512,-13.37543495
"2010-07-14,三",9813.31,9959,9759.33,9803.72,4898424500,0.019996409,-3.635144542
"2010-07-15,四",9793.97,9957.26,9709.04,9718.73,4519502000,-0.866915824,-7.735599477
"2010-07-16,五",9677.78,9841.77,9599.97,9806.64,3848369700,0.904542054,-14.84969583
"2010-07-19,一",9727.01,10154.36,9700.56,10097.1,4917076000,2.961870732,27.77036468
"2010-07-20,二",10095.2,10372.27,10095.2,10339.43,7291368500,2.399996038,48.28667484
"2010-07-21,三",10345.98,10433.41,10294.51,10324.13,7020800500,-0.14797721,-3.710798597
"2010-07-22,四",10302.35,10483.23,10284.51,10471.77,6200543200,1.430047859,-11.68324467
"2010-07-23,五",10510.68,10587.03,10429.1,10527.95,6303773200,0.536490011,1.664854137
"2010-07-26,一",10555.69,10614.67,10449.52,10591.13,6149072800,0.600116832,-2.454092098
"2010-07-27,二",10574.17,10631.17,10510.45,10566.21,5737873700,-0.23529123,-6.687172414
"2010-07-28,三",10567.15,10832.31,10526.95,10825.17,7870937800,2.450831471,37.17516647
"2010-07-29,四",10847.51,10899.43,10751.03,10838.91,8386781200,0.126926413,6.553773046
"2010-07-30,五",10801.26,10836.28,10693.14,10785.35,6746271300,-0.494145629,-19.56066172
"2010-08-02,一",10789.07,11041.94,10786.56,11004.74,7498761600,2.034148173,11.15416601
"2010-08-03,二",11039.37,11091.18,10830.7,10830.7,8202316500,-1.581500335,9.382281202
"2010-08-04,三",10781.45,10870.95,10625.89,10870.38,7307563500,0.366365978,-10.90854029
"2010-08-05,四",10862.05,10876.67,10701.68,10768.08,7322165600,-0.941089456,0.199821733
"2010-08-06,五",10762.6,10949.24,10627.58,10942.93,8102597400,1.623780655,10.65848333
"2010-08-09,一",10923.89,11031.52,10906.88,11017.41,8040381800,0.6806221,-0.767847604
"2010-08-10,二",11028.15,11050.83,10715.39,10715.39,8224333900,-2.741297637,2.287852798
"2010-08-11,三",10658.91,10861.39,10654.49,10806.63,5891015300,0.851485574,-28.37091281
"2010-08-12,四",10684,10899.31,10645.21,10680.02,6642771900,-1.171595585,12.76107024
"2010-08-13,五",10684.19,10886.67,10613.28,10886.57,6005925000,1.933985142,-9.587065604
"2010-08-16,一",10870.74,11200.86,10827.6,11164.79,8071126700,2.555625877,34.38607209
"2010-08-17,二",11180.75,11320.46,11171.32,11281.97,7924157000,1.049549521,-1.820931643
"2010-08-18,三",11304.12,11365.54,11218.91,11282.33,7889786500,0.003190932,-0.433743299
"2010-08-19,四",11283.36,11424.08,11218.63,11321.17,8191700700,0.344255132,3.826646006
"2010-08-20,五",11280.49,11303.87,11060.06,11090.46,8177781000,-2.037863578,-0.169924421
"2010-08-23,一",11098.27,11177.31,11049.49,11078.86,6510301200,-0.104594399,-20.39036995
"2010-08-24,二",11067.21,11311.1,10986.07,11214.24,7253064200,1.221966881,11.40904203
"2010-08-25,三",11143.3,11199.76,10953.47,10963.99,7218928900,-2.231537759,-0.470632812
"2010-08-26,四",11001.38,11105.44,10958.62,11009.49,6270974700,0.414994906,-13.13150764
"2010-08-27,五",10992.76,11052.93,10926.17,11034.73,5323570500,0.229256759,-15.10776626
"2010-08-30,一",11114.72,11350.16,11098.74,11303.33,7596363400,2.43413296,42.69301778
"2010-08-31,二",11273.86,11377.71,11237.1,11338.71,8526807100,0.313005106,12.24854119
"2010-09-01,三",11369.39,11476.61,11169.9,11318.74,9372647700,-0.176122328,9.91978111
"2010-09-02,四",11482.35,11536.31,11392.9,11465.15,8810771700,1.293518537,-5.994848179
"2010-09-03,五",11497.48,11540.42,11360.34,11467.09,9156607500,0.016920843,3.925147669
"2010-09-06,一",11550.13,11703.66,11550.13,11656.08,9324045600,1.648107759,1.828604098
"2010-09-07,二",11674.25,11735.34,11591.92,11682.7,7623773400,0.228378666,-18.2353484
"2010-09-08,三",11631.58,11729.82,11579.63,11722.78,8021274600,0.343071379,5.21396924
"2010-09-09,四",11750.89,11750.89,11445.08,11465.35,9575600200,-2.195980817,19.37753883
"2010-09-10,五",11465.92,11547.43,11302.73,11530.99,8185464300,0.572507599,-14.51748059
"2010-09-13,一",11541.92,11751.27,11492.72,11690.35,8105141900,1.382014901,-0.981280927
"2010-09-14,二",11719.83,11759.01,11630.9,11665.41,8361986600,-0.213338352,3.16891059
"2010-09-15,三",11653.41,11653.41,11377.45,11412.1,8138872000,-2.171462469,-2.668200879
"2010-09-16,四",11391.23,11432.31,11060.66,11164.02,7789850800,-2.173833037,-4.288323984
"2010-09-17,五",11180.32,11288.85,11113.22,11208.25,5883051500,0.396183454,-24.47799514
"2010-09-20,一",11221.94,11247.83,11072.53,11150.33,5527022100,-0.516762206,-6.051781121
"2010-09-21,二",11189.58,11262.45,11152.96,11210.74,4258722600,0.541777687,-22.94724857
"2010-09-27,一",11262.87,11438.38,11232.51,11409.81,5050625800,1.775707937,18.59485283
"2010-09-28,二",11380.85,11396.38,11255.9,11274.49,5835663800,-1.185996962,15.54338078
"2010-09-29,三",11264.67,11379.96,11192.22,11223.86,5442859000,-0.449066876,-6.731107436
"2010-09-30,四",11154.84,11468.78,11125.49,11468.54,5126539700,2.179998681,-5.811638699
"2010-10-08,五",11594.92,11960.57,11578.12,11911.37,7624152400,3.861258713,48.71926965
"2010-10-11,一",12037.99,12291.63,12037.99,12237.65,11121230800,2.739231507,45.86842204
"2010-10-12,二",12221.53,12383.58,12168.47,12373.28,9865083700,1.108301022,-11.2950367
"2010-10-13,三",12376.59,12634.52,12348.73,12603,11692800600,1.856581278,18.52713019
"2010-10-14,四",12690.57,12752.26,12474.02,12507.71,11256241400,-0.75608982,-3.733572605
"2010-10-15,五",12421.28,12834.8,12392.94,12765.5,10996516000,2.061048745,-2.307390103
"2010-10-18,一",12803.47,12883.66,12532.11,12649.27,12479734700,-0.91050096,13.48807841
"2010-10-19,二",12643.3,12970.2,12567.13,12970.2,9313343100,2.53714246,-25.37226693
"2010-10-20,三",12616.45,13291.52,12602.74,13130.01,11411578100,1.232132118,22.52934287
"2010-10-21,四",13175.52,13281.99,12998.29,13111.52,9776268200,-0.140822437,-14.33026954
"2010-10-22,五",13089.35,13346.33,13036.14,13224.98,10353435600,0.865345894,5.903759883
"2010-10-25,一",13292.53,13739.31,13288.17,13734.2,12061039900,3.850440606,16.49311751
"2010-10-26,二",13779.78,13822.22,13592.31,13729.96,12160530900,-0.030871838,0.824895704
"2010-10-27,三",13681.87,13863.98,13449.36,13452.17,11454930500,-2.023239689,-5.802381539
"2010-10-28,四",13394.77,13585.44,13344.36,13445.03,9072134400,-0.053076939,-20.80148893
"2010-10-29,五",13433.32,13500.88,13261.05,13367.24,9375193100,-0.578578107,3.340544646
"2010-11-01,一",13385.25,13760.9,13385.25,13743.77,11699832400,2.816811847,24.79564181
"2010-11-02,二",13762.06,13930.33,13646.45,13646.46,13760414000,-0.708029893,17.61206084
"2010-11-03,三",13649.75,13692.5,13388.37,13392.7,10193807000,-1.859529871,-25.91932917
"2010-11-04,四",13402.81,13595.73,13364.4,13595.73,9751645100,1.515975121,-4.337554164
"2010-11-05,五",13821.93,13888.02,13656.41,13733.36,11128524100,1.012303128,14.11945355
"2010-11-08,一",13785.79,13809.57,13630.52,13807.3,11960343600,0.538397013,7.474661442
"2010-11-09,二",13783.67,13793.35,13622.79,13714.29,12271623500,-0.673629167,2.602599979
"2010-11-10,三",13657.43,13762.72,13542.52,13705.68,11552733200,-0.06278123,-5.858151531
"2010-11-11,四",13670.85,13936.88,13636.8,13684.94,12743029900,-0.151324123,10.30316099
"2010-11-12,五",13594.88,13658.29,12702.95,12726.54,14146772000,-7.003318977,11.015764
"2010-11-15,一",12772.85,12877.38,12558.21,12808.09,9264032700,0.640786891,-34.5148653
"2010-11-16,二",12822.51,12822.51,12146.66,12217.27,10264051600,-4.612865775,10.79463914
"2010-11-17,三",12040.66,12196.6,11849.9,11917.49,7529134800,-2.453739665,-26.64558701
"2010-11-18,四",12056.84,12181,11926.15,12146.15,6144105900,1.918692611,-18.39559175
"2010-11-19,五",12240.58,12295.85,11868.7,12295.85,7898902900,1.232489307,28.56065681
"2010-11-22,一",12190.35,12418.35,12141.64,12303.55,9133007000,0.062622755,15.62374061
"2010-11-23,二",12255.18,12255.18,11864.36,12062.41,8145515900,-1.959922136,-10.81233267
"2010-11-24,三",11999.78,12412.95,11999.78,12407.66,7957763100,2.862197521,-2.304983531
"2010-11-25,四",12512.33,12630.86,12416.15,12604.08,8991461400,1.583054339,12.98980991
"2010-11-26,五",12574.65,12676.94,12442.57,12539.01,7068906200,-0.516261401,-21.38201027
"2010-11-29,一",12527.53,12592.91,12363.22,12536.55,6869891800,-0.019618774,-2.815349283
"2010-11-30,二",12515.09,12575.95,11979.3,12336.29,8918456500,-1.597409176,29.81946091
"2010-12-01,三",12301.24,12377.57,12211.65,12310.38,5570134700,-0.21003073,-37.54373641
"2010-12-02,四",12543.27,12584.1,12409.02,12409.02,6554502700,0.801275022,17.67224767
"2010-12-03,五",12458,12532.31,12347.56,12443,5486280500,0.273833067,-16.29753238
"2010-12-06,一",12486.32,12531.29,12365.59,12422.79,5189834800,-0.162420638,-5.403400355
"2010-12-07,二",12387.78,12722.94,12250.39,12657,5369919300,1.885325277,3.469946673
"2010-12-08,三",12671.81,12823.15,12586.45,12615.41,5329544300,-0.328592874,-0.751873496
"2010-12-09,四",12563.55,12587.36,12353.02,12353.27,5485739500,-2.077934843,2.930742127
"2010-12-10,五",12274.57,12523.03,12241.76,12460.46,4774042200,0.867705474,-12.97358907
"2010-12-13,一",12546.05,12905.02,12545.57,12905.02,7036944300,3.567765556,47.40012772
"2010-12-14,二",12953.99,12978.09,12860.86,12926.62,7385915200,0.167376726,4.959125511
"2010-12-15,三",12934.72,12987.71,12813.06,12829.36,7107171200,-0.75240086,-3.773994047
"2010-12-16,四",12837.17,12914.01,12776.95,12795.68,5757078400,-0.262522838,-18.99620485
"2010-12-17,五",12794.01,12809.49,12717.32,12759.6,4711063200,-0.281970165,-18.16920193
"2010-12-20,一",12815.05,12875.67,12330.99,12557.55,7086568200,-1.58351359,50.42396799
"2010-12-21,二",12586.14,12872.45,12524.78,12872.45,7138722500,2.507654757,0.735959897
"2010-12-22,三",12898.69,12975.63,12712.06,12766.95,6517650000,-0.8195798,-8.700051025
"2010-12-23,四",12760.76,12843.04,12628.72,12644.58,5652255000,-0.958490477,-13.27771513
"2010-12-24,五",12592.15,12688.44,12471.73,12556.85,5123284900,-0.693815058,-9.35856751
"2010-12-27,一",12575.43,12808.83,12272.24,12303.19,5763814200,-2.020092619,12.50231663
"2010-12-28,二",12235.68,12288.17,12017.56,12063.8,4801166500,-1.945755532,-16.70157411
"2010-12-29,三",12080.09,12125.39,11963.72,12114.56,3868364300,0.420762944,-19.4286576
"2010-12-30,四",12111.88,12211.07,11971.75,12138.9,4152765100,0.200915262,7.351965274
"2010-12-31,五",12171.49,12476.51,12159.14,12458.55,4788660400,2.633269901,15.31257571
"2011-01-04,二",12578.45,12743.48,12536.66,12714.51,6241597700,2.054492698,30.34120565
"2011-01-05,三",12634.71,12741.47,12567.05,12647.63,5723175500,-0.526013193,-8.305921415
"2011-01-06,四",12683.75,12790.93,12567.67,12599.66,5122360700,-0.379280545,-10.49792724
"2011-01-07,五",12587.49,12783.68,12502.17,12573.94,5604041600,-0.204132492,9.403494369
"2011-01-10,一",12577.09,12644.32,12292.11,12331.16,4864504500,-1.930818821,-13.19649554
"2011-01-11,二",12275.9,12419.3,12212.6,12385.17,4267377900,0.437996101,-12.27517828
"2011-01-12,三",12435.72,12518.44,12251.41,12409.98,4073145100,0.200320222,-4.551572524
"2011-01-13,四",12457.77,12486.23,12358.45,12423.34,3649458100,0.10765529,-10.40196186
"2011-01-14,五",12390.66,12390.66,12212.5,12294.17,4091663300,-1.039736496,12.11700992
"2011-01-17,一",12159.95,12229.56,11712.68,11734.62,4606082500,-4.551344255,12.57237368
"2011-01-18,二",11699.51,11797.22,11624.34,11771.59,2966870100,0.315050679,-35.58799479
"2011-01-19,三",11785.5,12076.97,11730.74,12066.55,3760675600,2.505693793,26.75565405
"2011-01-20,四",12034.62,12034.62,11566.07,11566.74,4273213200,-4.142111871,13.6288703
"2011-01-21,五",11534.2,11860.61,11491.94,11639.96,4274169700,0.633021923,0.022383625
"2011-01-24,一",11661.76,11689.28,11419.36,11488.92,3851763100,-1.297598961,-9.882775595
"2011-01-25,二",11465.53,11523.79,11377.34,11446.37,3211003800,-0.370356831,-16.63548052
"2011-01-26,三",11459.02,11633.1,11459.02,11599.67,2884023000,1.339289224,-10.18313339
"2011-01-27,四",11481.78,11832.54,11392.94,11795.33,4337849200,1.686772124,50.40966039
"2011-01-28,五",11789.64,11935.04,11768.81,11894.23,3921988100,0.838467427,-9.586803986
"2011-01-31,一",11884.34,12020.51,11820.2,11994.68,4007894300,0.844527136,2.190373806
"2011-02-01,二",12044.41,12052.39,11928.01,11991.51,3370874800,-0.026428383,-15.89411926
"2011-02-09,三",11903.65,12041.96,11774.3,11807.93,3883938200,-1.530916457,15.22048223
"2011-02-10,四",11775.1,12177.44,11764.23,12170.51,4897880100,3.070648285,26.10602558
"2011-02-11,五",12162.32,12376.03,12127.74,12292.49,5794919400,1.002258739,18.31484809
"2011-02-14,一",12318.31,12766.05,12318.31,12737.8,7459103300,3.622618363,28.71798182
"2011-02-15,二",12767.79,12865.47,12707.21,12711.58,7347230000,-0.205844023,-1.499822371
"2011-02-16,三",12675.87,12884.87,12617.1,12884.87,6810044100,1.363245167,-7.311407156
"2011-02-17,四",12907.69,12936.74,12664.85,12788.34,7463960600,-0.749173255,9.602235909
"2011-02-18,五",12750.27,12751.15,12586.39,12613.11,6388409100,-1.370232571,-14.40993003
"2011-02-21,一",12526.25,12872.95,12518.61,12872.47,6907892200,2.056273195,8.131650492
"2011-02-22,二",12917.36,12918.42,12465.42,12473.33,8376040400,-3.100725813,21.2532008
"2011-02-23,三",12436.63,12554.98,12396.05,12492.71,6017667100,0.155371501,-28.15618344
"2011-02-24,四",12476.04,12601.43,12387.76,12578.43,6297371100,0.686160169,4.648047081
"2011-02-25,五",12585.82,12735.15,12464.4,12633.88,5799680700,0.440834031,-7.903145489
"2011-02-28,一",12658.19,12907.68,12562.95,12902.44,6826231400,2.125712766,17.70012442
"2011-03-01,二",12911.07,13023.02,12866.82,12948.72,7679239800,0.358691844,12.49603698
"2011-03-02,三",12878.43,12912.72,12683.98,12880.27,6819284600,-0.528623679,-11.1984418
"2011-03-03,四",12889.23,12966.85,12698.16,12698.16,6972690700,-1.413867877,2.249592281
"2011-03-04,五",12714.24,12908.49,12669.52,12893.84,5864697800,1.541010666,-15.89046392
"2011-03-07,一",12961.42,13163.21,12961.42,13140.88,8461350900,1.915953665,44.27599151
"2011-03-08,二",13146.68,13154.91,13041.21,13144.18,7325558900,0.025112473,-13.42329391
"2011-03-09,三",13171.05,13233.02,13102.19,13158.22,7013001300,0.106815336,-4.266672404
"2011-03-10,四",13115.17,13115.17,12994.26,13004.86,7090442700,-1.165507189,1.10425475
"2011-03-11,五",12928.25,13038.99,12821.07,12848.02,6918220400,-1.206010676,-2.428935784
"2011-03-14,一",12814.1,12958.29,12776.91,12958.29,6819269400,0.858264542,-1.430295571
"2011-03-15,二",12905.99,12905.99,12447.71,12705.32,8356535300,-1.952186593,22.54297066
"2011-03-16,三",12699.4,12876.12,12668.24,12865.75,7487388900,1.262699405,-10.40079852
"2011-03-17,四",12741.81,12851.92,12612.77,12650.67,7404670700,-1.671725317,-1.104766977
"2011-03-18,五",12796.41,12839.3,12675.49,12721.99,5774249800,0.563764607,-22.01881712
"2011-03-21,一",12745.38,12806.74,12594.13,12643.73,5677020200,-0.615155333,-1.683848177
"2011-03-22,二",12679.81,12706.88,12471.39,12667.26,5186327300,0.186100146,-8.643493994
"2011-03-23,三",12670.26,12853.15,12648.73,12845.53,6124158600,1.407328815,18.0827635
"2011-03-24,四",12878.07,12893.36,12768.94,12771.46,6414182500,-0.576620817,4.735734636
"2011-03-25,五",12797.97,12980.31,12780.53,12942.07,7747329800,1.335869196,20.78436808
"2011-03-28,一",13020.21,13075.23,12858.45,12875.52,8990759500,-0.514214496,16.04978402
"2011-03-29,二",12848.74,12895.39,12670.69,12677.61,9072518700,-1.537102967,0.909369225
"2011-03-30,三",12677.99,12774.42,12565.14,12661.22,7103783300,-0.129283043,-21.69998724
"2011-03-31,四",12665.86,12707.98,12501.24,12562.9,6029499700,-0.77654444,-15.12269666
"2011-04-01,五",12559.78,12699.42,12498.83,12699.42,5199962600,1.086691767,-13.75797564
"2011-04-06,三",12648.91,12765.76,12568.84,12740.87,6557241400,0.326392859,26.10170312
"2011-04-07,四",12749.53,12908.7,12715.79,12890.66,6507688300,1.175665398,-0.755700408
"2011-04-08,五",12881.25,13039.73,12839.71,13036.23,6423185200,1.129267237,-1.298511793
"2011-04-11,一",13075.69,13142.43,12918.93,12925.05,8192472600,-0.852853931,27.54532751
"2011-04-12,二",12906.61,13042.25,12839.53,12902.22,7798406600,-0.176633746,-4.81009848
"2011-04-13,三",12848.16,13102.08,12772.32,13102.08,6936499300,1.549035747,-11.05235139
"2011-04-14,四",13119.48,13119.48,12964.28,12991.93,7179980900,-0.840706208,3.510151007
"2011-04-15,五",12948.82,13054.81,12825.46,12965.75,7208041800,-0.201509706,0.390821374
"2011-04-18,一",12912.98,13045.82,12881.59,13001.33,8002317600,0.274415286,11.01930069
"2011-04-19,二",12876.2,12909.19,12727.31,12799.24,8925602100,-1.554379437,11.53771377
"2011-04-20,三",12779.02,12849.65,12720.52,12753.85,7119252900,-0.354630431,-20.23784143
"2011-04-21,四",12795.79,12864.72,12760.74,12798.75,7504861300,0.352050557,5.416416658
"2011-04-22,五",12796.33,12819.96,12687.62,12708.42,6843059400,-0.705772048,-8.81830954
"2011-04-25,一",12664.45,12664.45,12487.53,12508.01,6990186600,-1.576985967,2.150020793
"2011-04-26,二",12486.82,12548.17,12361.86,12448.48,5648260900,-0.475935021,-19.19728008
"2011-04-27,三",12502.96,12573.3,12280.08,12358.88,5682005800,-0.71976659,0.597438762
"2011-04-28,四",12398.69,12447.75,12148.17,12149.25,5646947600,-1.696189299,-0.617003946
"2011-04-29,五",12148.93,12312.99,12138.85,12312.99,4264926100,1.347737515,-24.47377943
"2011-05-03,二",12314.7,12423.46,12199.58,12423.46,4475066400,0.897182569,4.927173299
"2011-05-04,三",12365.24,12365.24,12014.42,12070.41,5036985200,-2.841800915,12.55665838
"2011-05-05,四",12017.28,12133.14,12005.44,12085.99,4150142400,0.12907598,-17.60661913
"2011-05-06,五",11958.04,12150.24,11896.98,12067.61,4906734400,-0.152076909,18.23050698
"2011-05-09,一",12074.14,12214.18,12074.14,12125.01,4425909000,0.475653423,-9.799295434
"2011-05-10,二",12146.33,12216.94,12102.79,12216.94,4430869000,0.758184942,0.112067374
"2011-05-11,三",12229.31,12282.88,12117.67,12202.62,5188067300,-0.117214294,17.08916016
"2011-05-12,四",12114.45,12249.34,12072.21,12072.21,5587055200,-1.068704917,7.690491987
"2011-05-13,五",12092.16,12164.13,11958.58,12156.61,4994700500,0.699126341,-10.60227041
"2011-05-16,一",12110.97,12215.97,12046.54,12051.24,5315733900,-0.866771246,6.427480487
"2011-05-17,二",12031.84,12212.15,11983.88,12128.5,5998451200,0.641095854,12.843331
"2011-05-18,三",12100.89,12262.47,12091.58,12230.69,4793973000,0.84256091,-20.07981994
"2011-05-19,四",12270.25,12341.93,12153.41,12158.11,5106201500,-0.593425228,6.512938225
"2011-05-20,五",12167.8,12221.81,12130.15,12161.03,4330091400,0.024016891,-15.19936297
"2011-05-23,一",12148.59,12148.59,11742.19,11742.19,5807683200,-3.444116165,34.12380164
"2011-05-24,二",11703.64,11768.78,11640.22,11749.92,4894271400,0.065830991,-15.72764506
"2011-05-25,三",11716.15,11795.73,11600.21,11615.42,4660411100,-1.144688645,-4.77824544
"2011-05-26,四",11695.49,11752.73,11530.7,11530.7,4629042400,-0.729375262,-0.67308869
"2011-05-27,五",11537.04,11645.98,11483.56,11492.71,4775632300,-0.329468289,3.166743515
"2011-05-30,一",11456.31,11595.14,11405.06,11478.21,3858007900,-0.126166935,-19.21472053
"2011-05-31,二",11485.75,11665.14,11420.94,11665.14,4217311100,1.628564036,9.313179478
"2011-06-01,三",11648.86,11719.64,11593.83,11699.83,4374189600,0.297381772,3.719870227
"2011-06-02,四",11566.43,11613.5,11366.12,11506.52,4655409000,-1.652246229,6.429062883
"2011-06-03,五",11492.33,11690.09,11487.3,11642.4,4109678500,1.180895701,-11.72250387
"2011-06-07,二",11614,11756.9,11599.31,11741.26,4026474100,0.849137635,-2.024596328
"2011-06-08,三",11726.33,11787.12,11581.64,11761.1,4845444700,0.168976754,20.33964654
"2011-06-09,四",11725.21,11735.21,11508.39,11513.2,4903524700,-2.107796039,1.198651591
"2011-06-10,五",11508.58,11596.58,11454.04,11593.38,4362500200,0.696418025,-11.03337972
"2011-06-13,一",11518.06,11558.66,11427.15,11521.98,3723532100,-0.615868711,-14.64683257
"2011-06-14,二",11501.22,11765.12,11495.11,11732.04,4919514300,1.823124151,32.11956196
"2011-06-15,三",11703.19,11794.54,11614.38,11615.97,4508369700,-0.989342007,-8.357422602
"2011-06-16,四",11516.65,11551.32,11417.58,11435.99,4169284400,-1.549418602,-7.521239884
"2011-06-17,五",11451.76,11567,11409.16,11409.16,3638148900,-0.234610209,-12.73924849
"2011-06-20,一",11408.36,11446.76,11288.62,11328.67,3334423300,-0.705485768,-8.348355396
"2011-06-21,二",11360.93,11514.25,11360.93,11509.98,3868090700,1.600452657,16.00478859
"2011-06-22,三",11524.63,11598.75,11484.73,11543.65,3759454300,0.292528745,-2.808527732
"2011-06-23,四",11511.91,11817.22,11474.98,11775.32,4822304900,2.006904229,28.2714063
"2011-06-24,五",11749.93,12092.23,11732.21,11996.08,7265396300,1.874768584,50.6623171
"2011-06-27,一",12005.06,12106.65,11947.49,12026.29,6548775200,0.251832265,-9.863482602
"2011-06-28,二",12056.53,12067.09,11929,12047.09,5426978400,0.172954419,-17.12987186
"2011-06-29,三",12048.86,12102.35,11911.83,11913.2,5249646500,-1.111388725,-3.267599149
"2011-06-30,四",11935.83,12157.56,11930.35,12110.93,5665168900,1.659755565,7.915245341
"2011-07-01,五",12148.97,12267.81,12087.92,12178.08,5950189500,0.554457833,5.031105074
"2011-07-04,一",12241.66,12475.39,12241.66,12441.17,7708336900,2.160356969,29.54775474
"2011-07-05,二",12432.97,12486.71,12382.82,12440.37,7414184900,-0.006430263,-3.81602418
"2011-07-06,三",12420.63,12446.78,12311.15,12425.68,6877112900,-0.118083305,-7.243844161
"2011-07-07,四",12440.86,12548.98,12375.23,12392.93,7756691100,-0.263567064,12.78993399
"2011-07-08,五",12390.34,12478.84,12343.66,12404.34,5807808700,0.092068623,-25.12517741
"2011-07-11,一",12357.58,12494.24,12302.24,12438.56,5827302600,0.275871187,0.33564983
"2011-07-12,二",12344.06,12381.11,12232.22,12268.19,6790810900,-1.369692312,16.53437905
"2011-07-13,三",12285.88,12491.38,12285.88,12479.15,6315876800,1.719569064,-6.993775957
"2011-07-14,四",12515.69,12546.51,12355.22,12440.83,7279188700,-0.307072196,15.25222753
"2011-07-15,五",12390.1,12511.39,12355.58,12506.94,7956936200,0.531395413,9.310756019
"2011-07-18,一",12511.69,12537.79,12461.06,12490.55,7119755200,-0.131047243,-10.52139893
"2011-07-19,二",12429.23,12448.03,12358.55,12381.46,6220008200,-0.873380275,-12.63733056
"2011-07-20,三",12445.69,12470,12277.39,12393.99,5630269200,0.101199697,-9.481321906
"2011-07-21,四",12390,12425.49,12296.25,12301.41,5482291800,-0.746974945,-2.628247331
"2011-07-22,五",12331.14,12432.03,12307.75,12352.5,4941251400,0.415318244,-9.868872722
"2011-07-25,一",12258.12,12289.51,11919.85,11966.24,6666282600,-3.126978344,34.91081632
"2011-07-26,二",11951.94,12011.6,11909.7,12008.53,4438322200,0.353410929,-33.4213314
"2011-07-27,三",11922.66,12143.69,11885.9,12116.86,5072501700,0.902108751,14.28872154
"2011-07-28,四",12014.36,12093.97,11952.34,12085.92,5066726100,-0.255346682,-0.113860977
"2011-07-29,五",12069.96,12116.38,11915.22,11990.43,4641875300,-0.790092935,-8.385114798
"2011-08-01,一",11975.28,12074.95,11940.89,12002.42,3981902800,0.099996414,-14.217799
"2011-08-02,二",11927.46,11932.04,11752.6,11932.04,4759755200,-0.586381746,19.5346908
"2011-08-03,三",11813.38,12011.86,11809.98,11922.37,4827680400,-0.081042303,1.427073392
"2011-08-04,四",11954.45,12047.87,11901.46,11934.41,4618866800,0.100986633,-4.325340178
"2011-08-05,五",11585.94,11769.68,11547.15,11701.76,5315137000,-1.949405124,15.07448104
"2011-08-08,一",11576.57,11693.98,11107.11,11312.63,6786354300,-3.325397205,27.67976253
"2011-08-09,二",11007.55,11380.07,10926.47,11315.08,6419674400,0.02165721,-5.403194172
"2011-08-10,三",11519.31,11574.75,11441.91,11449.58,6220918600,1.188679179,-3.096041756
"2011-08-11,四",11260.42,11627.49,11260.42,11627.49,6269188800,1.553856124,0.775933638
"2011-08-12,五",11683.62,11738.87,11630.29,11651.29,6645731800,0.20468734,6.006247571
"2011-08-15,一",11686.43,11767.74,11611.23,11767.74,6628415100,0.999460146,-0.260568746
"2011-08-16,二",11782.13,11797.42,11628.35,11665.41,5791271800,-0.869580735,-12.62961488
"2011-08-17,三",11648.01,11726.16,11577.8,11598.28,5025251500,-0.575461985,-13.22715159
"2011-08-18,四",11597.12,11618.52,11399.67,11414.16,5128741700,-1.587476764,2.059403395
"2011-08-19,五",11218.66,11337.57,11191.55,11301.53,4615563600,-0.9867568,-10.00592601
"2011-08-22,一",11315.3,11377.45,11083.4,11112.64,4049630300,-1.67136662,-12.26141267
"2011-08-23,二",11146.64,11243.42,11120.59,11243.42,4265709700,1.176858064,5.335780898
"2011-08-24,三",11313.98,11369.98,11225.52,11238.95,4848822100,-0.039756587,13.66976285
"2011-08-25,四",11268.8,11605.07,11229.4,11598.93,5923658700,3.202968249,22.16696298
"2011-08-26,五",11547.55,11599.88,11472.28,11568.17,5173300300,-0.265196876,-12.66714438
